user,artist,plays
user_0475,Travis Scott,111
user_0475,Kendrick Lamar,96
user_0475,Cardi B,91
user_0476,Ed Sheeran,74
user_0476,Bruno Mars,83
user_0476,Justin Bieber,96
user_0476,Katy Perry,64
user_0476,Ariana Grande,114
user_0476,Taylor Swift,57
user_0476,Adele,35
user_0476,Shreya Ghoshal,24
user_0476,Badshah,40
user_0476,Arijit Singh,13
user_0476,Sonu Nigam,18
user_0477,Sunidhi Chauhan,82
user_0477,Shreya Ghoshal,51
user_0477,Arijit Singh,27
user_0477,A.R. Rahman,85
user_0477,Badshah,78
user_0477,Neha Kakkar,98
user_0477,Pritam,32
user_0477,Sonu Nigam,74
user_0478,Kendrick Lamar,108
user_0478,Cardi B,120
user_0478,J. Cole,64
user_0478,Eminem,24
user_0478,Drake,21
user_0478,Post Malone,106
user_0478,Shreya Ghoshal,21
user_0478,Badshah,31
user_0478,Pritam,6
user_0478,A.R. Rahman,31
user_0479,Foo Fighters,111
user_0479,Coldplay,115
user_0479,Green Day,36
user_0479,Imagine Dragons,93
user_0479,The Killers,113
user_0479,OneRepublic,32
user_0479,Maroon 5,94
user_0479,Linkin Park,114
user_0479,Alan Walker,25
user_0479,Kygo,38
user_0479,Martin Garrix,30
user_0479,Avicii,36
user_0480,Taylor Swift,111
user_0480,Katy Perry,21
user_0480,Adele,100
user_0480,Bruno Mars,39
user_0480,Dua Lipa,103
user_0480,Justin Bieber,101
user_0480,Ariana Grande,46
user_0480,Ed Sheeran,26
user_0480,Neha Kakkar,10
user_0480,Pritam,15
user_0480,Arijit Singh,15
user_0481,Imagine Dragons,110
user_0481,Linkin Park,29
user_0481,OneRepublic,80
user_0481,Coldplay,71
user_0481,Green Day,42
user_0481,Maroon 5,72
user_0481,Foo Fighters,89
user_0482,Badshah,88
user_0482,Sonu Nigam,59
user_0482,Pritam,77
user_0482,Shreya Ghoshal,75
user_0482,Sunidhi Chauhan,39
user_0482,Neha Kakkar,43
user_0482,Kendrick Lamar,12
user_0482,Post Malone,10
user_0482,Cardi B,19
user_0482,Nicki Minaj,35
user_0483,Nicki Minaj,74
user_0483,Kendrick Lamar,48
user_0483,Drake,59
user_0483,Eminem,104
user_0483,Travis Scott,45
user_0483,Post Malone,117
user_0483,J. Cole,96
user_0483,Cardi B,109
user_0483,Badshah,22
user_0483,Shreya Ghoshal,27
user_0483,Pritam,19
user_0483,Arijit Singh,33
user_0484,Katy Perry,66
user_0484,Taylor Swift,65
user_0484,Ariana Grande,114
user_0484,Dua Lipa,40
user_0484,Justin Bieber,52
user_0484,Bruno Mars,22
user_0484,Ed Sheeran,35
user_0484,Adele,119
user_0484,David Guetta,17
user_0484,Avicii,35
user_0484,Alan Walker,27
user_0484,Kygo,15
user_0485,J. Cole,77
user_0485,Post Malone,32
user_0485,Travis Scott,61
user_0485,Kendrick Lamar,99
user_0485,Nicki Minaj,102
user_0485,Eminem,115
user_0485,Cardi B,51
user_0485,Drake,115
user_0485,Avicii,34
user_0485,Martin Garrix,30
user_0485,Alan Walker,10
user_0486,Bruno Mars,112
user_0486,Ariana Grande,110
user_0486,Dua Lipa,20
user_0486,Katy Perry,31
user_0486,Taylor Swift,119
user_0486,Ed Sheeran,113
user_0486,Shreya Ghoshal,18
user_0486,Arijit Singh,6
user_0486,Sunidhi Chauhan,38
user_0486,Neha Kakkar,17
user_0486,Badshah,11
user_0487,Sonu Nigam,93
user_0487,Pritam,81
user_0487,Badshah,104
user_0487,A.R. Rahman,26
user_0487,Arijit Singh,89
user_0487,Sunidhi Chauhan,96
user_0488,The Killers,113
user_0488,OneRepublic,87
user_0488,Imagine Dragons,78
user_0488,Green Day,117
user_0488,Linkin Park,81
user_0488,Maroon 5,114
user_0488,Coldplay,118
user_0488,Ed Sheeran,37
user_0488,Adele,14
user_0488,Dua Lipa,28
user_0488,Katy Perry,18
user_0488,Ariana Grande,35
user_0489,Neha Kakkar,30
user_0489,Sunidhi Chauhan,84
user_0489,Pritam,36
user_0489,Badshah,34
user_0489,Shreya Ghoshal,60
user_0489,A.R. Rahman,59
user_0489,Sonu Nigam,112
user_0489,Arijit Singh,26
user_0489,OneRepublic,33
user_0489,Green Day,19
user_0489,Linkin Park,36
user_0489,Maroon 5,29
user_0489,Coldplay,6
user_0490,Coldplay,32
user_0490,The Killers,65
user_0490,Linkin Park,89
user_0490,Green Day,62
user_0490,Maroon 5,87
user_0490,OneRepublic,84
user_0490,Imagine Dragons,57
user_0490,Foo Fighters,30
user_0491,Eminem,29
user_0491,Nicki Minaj,107
user_0491,Cardi B,95
user_0491,Kendrick Lamar,50
user_0491,Post Malone,97
user_0491,Drake,63
user_0491,Ariana Grande,12
user_0491,Adele,35
user_0491,Justin Bieber,30
user_0491,Taylor Swift,5
user_0492,A.R. Rahman,48
user_0492,Sunidhi Chauhan,89
user_0492,Arijit Singh,50
user_0492,Neha Kakkar,103
user_0492,Sonu Nigam,57
user_0492,Shreya Ghoshal,31
user_0492,Badshah,29
user_0492,Dua Lipa,24
user_0492,Bruno Mars,34
user_0492,Justin Bieber,12
user_0493,Badshah,93
user_0493,Arijit Singh,101
user_0493,A.R. Rahman,94
user_0493,Pritam,40
user_0493,Sunidhi Chauhan,72
user_0493,Shreya Ghoshal,73
user_0494,Katy Perry,58
user_0494,Taylor Swift,75
user_0494,Bruno Mars,110
user_0494,Adele,119
user_0494,Dua Lipa,107
user_0494,Justin Bieber,32
user_0494,Ariana Grande,50
user_0494,Ed Sheeran,96
user_0494,OneRepublic,12
user_0494,Imagine Dragons,36
user_0494,Maroon 5,19
user_0495,OneRepublic,77
user_0495,Imagine Dragons,46
user_0495,Maroon 5,30
user_0495,Green Day,104
user_0495,The Killers,51
user_0495,Foo Fighters,80
user_0495,Coldplay,37
user_0495,Dua Lipa,20
user_0495,Katy Perry,18
user_0495,Ariana Grande,21
user_0495,Ed Sheeran,7
user_0495,Bruno Mars,30
user_0496,A.R. Rahman,70
user_0496,Arijit Singh,82
user_0496,Neha Kakkar,37
user_0496,Sunidhi Chauhan,88
user_0496,Pritam,79
user_0496,Badshah,72
user_0497,Kendrick Lamar,84
user_0497,J. Cole,84
user_0497,Drake,49
user_0497,Eminem,50
user_0497,Travis Scott,28
user_0497,Cardi B,49
user_0497,Post Malone,103
user_0497,Nicki Minaj,86
user_0498,Drake,34
user_0498,Nicki Minaj,54
user_0498,Eminem,51
user_0498,J. Cole,75
user_0498,Post Malone,73
user_0498,Cardi B,99
user_0498,Arijit Singh,28
user_0498,Badshah,35
user_0498,Shreya Ghoshal,32
user_0498,Sonu Nigam,28
user_0498,A.R. Rahman,33
user_0499,Foo Fighters,61
user_0499,Imagine Dragons,113
user_0499,Linkin Park,107
user_0499,Coldplay,98
user_0499,Maroon 5,22
user_0499,Green Day,32
user_0499,The Killers,63
user_0499,Adele,39
user_0499,Ariana Grande,10
user_0499,Katy Perry,14
user_0500,Nicki Minaj,67
user_0500,Drake,86
user_0500,Eminem,75
user_0500,Travis Scott,86
user_0500,Kendrick Lamar,55
user_0500,Cardi B,105
user_0500,Post Malone,42
user_0500,Avicii,32
user_0500,Marshmello,17
user_0500,David Guetta,16
user_0501,Sunidhi Chauhan,66
user_0501,Sonu Nigam,65
user_0501,Arijit Singh,26
user_0501,A.R. Rahman,48
user_0501,Shreya Ghoshal,101
user_0501,Neha Kakkar,101
user_0501,J. Cole,32
user_0501,Travis Scott,30
user_0501,Nicki Minaj,35
user_0502,A.R. Rahman,110
user_0502,Pritam,81
user_0502,Arijit Singh,83
user_0502,Badshah,73
user_0502,Sonu Nigam,21
user_0502,Sunidhi Chauhan,36
user_0502,Neha Kakkar,34
user_0502,Shreya Ghoshal,112
user_0502,Green Day,10
user_0502,Coldplay,36
user_0502,The Killers,26
user_0503,A.R. Rahman,98
user_0503,Pritam,70
user_0503,Arijit Singh,49
user_0503,Sonu Nigam,116
user_0503,Shreya Ghoshal,77
user_0503,Sunidhi Chauhan,59
user_0503,Neha Kakkar,20
user_0503,Badshah,76
user_0504,The Killers,61
user_0504,Maroon 5,56
user_0504,Green Day,33
user_0504,Coldplay,25
user_0504,Linkin Park,104
user_0504,OneRepublic,23
user_0504,Travis Scott,40
user_0504,Post Malone,38
user_0504,Nicki Minaj,5
user_0504,Kendrick Lamar,31
user_0504,Drake,27
user_0505,Maroon 5,118
user_0505,Green Day,105
user_0505,Linkin Park,54
user_0505,The Killers,73
user_0505,Foo Fighters,70
user_0505,OneRepublic,106
user_0505,Imagine Dragons,95
user_0505,Coldplay,111
user_0505,A.R. Rahman,12
user_0505,Neha Kakkar,33
user_0505,Sunidhi Chauhan,33
user_0505,Pritam,10
user_0505,Shreya Ghoshal,17
user_0506,Avicii,61
user_0506,Kygo,66
user_0506,Zedd,57
user_0506,Marshmello,88
user_0506,David Guetta,110
user_0506,Martin Garrix,112
user_0506,Alan Walker,65
user_0506,Calvin Harris,103
user_0507,Martin Garrix,84
user_0507,Alan Walker,46
user_0507,Zedd,48
user_0507,Calvin Harris,82
user_0507,Avicii,20
user_0507,Kygo,35
user_0507,David Guetta,65
user_0507,Neha Kakkar,26
user_0507,Arijit Singh,18
user_0507,A.R. Rahman,22
user_0508,Taylor Swift,56
user_0508,Katy Perry,66
user_0508,Dua Lipa,42
user_0508,Ed Sheeran,27
user_0508,Ariana Grande,52
user_0508,Justin Bieber,98
user_0508,Travis Scott,6
user_0508,Eminem,12
user_0508,Kendrick Lamar,15
user_0508,Cardi B,17
user_0509,Eminem,38
user_0509,Travis Scott,93
user_0509,Post Malone,91
user_0509,Drake,84
user_0509,Cardi B,106
user_0509,Kendrick Lamar,27
user_0509,Nicki Minaj,82
user_0509,Justin Bieber,11
user_0509,Ed Sheeran,26
user_0509,Dua Lipa,9
user_0509,Ariana Grande,12
user_0509,Adele,28
user_0510,Kygo,72
user_0510,Calvin Harris,58
user_0510,Alan Walker,20
user_0510,Marshmello,113
user_0510,Martin Garrix,84
user_0510,David Guetta,66
user_0510,Zedd,30
user_0510,Avicii,27
user_0510,Badshah,12
user_0510,Neha Kakkar,7
user_0510,Pritam,11
user_0510,Arijit Singh,16
user_0510,Shreya Ghoshal,12
user_0511,Foo Fighters,118
user_0511,The Killers,61
user_0511,OneRepublic,32
user_0511,Maroon 5,41
user_0511,Green Day,54
user_0511,Imagine Dragons,50
user_0511,Linkin Park,41
user_0511,Coldplay,35
user_0511,Justin Bieber,18
user_0511,Adele,15
user_0511,Bruno Mars,38
user_0512,Cardi B,28
user_0512,J. Cole,26
user_0512,Drake,23
user_0512,Eminem,55
user_0512,Kendrick Lamar,81
user_0512,Travis Scott,119
user_0512,Post Malone,65
user_0512,Bruno Mars,29
user_0512,Taylor Swift,29
user_0512,Ed Sheeran,11
user_0512,Justin Bieber,9
user_0513,Maroon 5,23
user_0513,The Killers,29
user_0513,Foo Fighters,103
user_0513,Green Day,99
user_0513,Linkin Park,71
user_0513,OneRepublic,77
user_0513,Imagine Dragons,52
user_0513,David Guetta,10
user_0513,Marshmello,21
user_0513,Martin Garrix,17
user_0514,Shreya Ghoshal,68
user_0514,Arijit Singh,34
user_0514,Pritam,62
user_0514,Sonu Nigam,78
user_0514,Neha Kakkar,32
user_0514,A.R. Rahman,77
user_0514,Justin Bieber,18
user_0514,Dua Lipa,33
user_0514,Ariana Grande,8
user_0515,David Guetta,49
user_0515,Calvin Harris,69
user_0515,Avicii,104
user_0515,Zedd,93
user_0515,Martin Garrix,49
user_0515,Alan Walker,95
user_0515,Marshmello,88
user_0516,Sunidhi Chauhan,68
user_0516,Neha Kakkar,116
user_0516,Pritam,97
user_0516,Sonu Nigam,27
user_0516,A.R. Rahman,47
user_0516,Badshah,96
user_0516,Shreya Ghoshal,74
user_0516,Arijit Singh,96
user_0517,Coldplay,90
user_0517,OneRepublic,98
user_0517,Imagine Dragons,106
user_0517,Linkin Park,20
user_0517,Maroon 5,98
user_0517,The Killers,100
user_0517,Foo Fighters,75
user_0517,Green Day,72
user_0517,Alan Walker,22
user_0517,David Guetta,10
user_0517,Avicii,10
user_0517,Calvin Harris,19
user_0517,Zedd,12
user_0518,Bruno Mars,119
user_0518,Ed Sheeran,30
user_0518,Justin Bieber,77
user_0518,Taylor Swift,82
user_0518,Adele,27
user_0518,Ariana Grande,116
user_0518,Dua Lipa,30
user_0518,Katy Perry,47
user_0518,Post Malone,10
user_0518,Cardi B,33
user_0518,Eminem,15
user_0518,Travis Scott,36
user_0519,Justin Bieber,43
user_0519,Adele,43
user_0519,Ariana Grande,82
user_0519,Bruno Mars,28
user_0519,Dua Lipa,86
user_0519,Taylor Swift,62
user_0520,Coldplay,80
user_0520,Foo Fighters,53
user_0520,The Killers,33
user_0520,Imagine Dragons,50
user_0520,Green Day,61
user_0520,Maroon 5,36
user_0520,OneRepublic,37
user_0520,Linkin Park,116
user_0520,Kendrick Lamar,5
user_0520,Drake,5
user_0520,Nicki Minaj,33
user_0521,Foo Fighters,72
user_0521,The Killers,107
user_0521,Imagine Dragons,75
user_0521,OneRepublic,100
user_0521,Maroon 5,41
user_0521,Green Day,98
user_0521,Coldplay,93
user_0521,Linkin Park,110
user_0521,Bruno Mars,36
user_0521,Justin Bieber,6
user_0521,Katy Perry,30
user_0521,Adele,23
user_0522,Kendrick Lamar,55
user_0522,J. Cole,28
user_0522,Cardi B,77
user_0522,Nicki Minaj,85
user_0522,Travis Scott,48
user_0522,Eminem,93
user_0522,Post Malone,114
user_0522,Adele,37
user_0522,Ed Sheeran,26
user_0522,Dua Lipa,16
user_0523,Avicii,39
user_0523,David Guetta,35
user_0523,Zedd,45
user_0523,Martin Garrix,33
user_0523,Alan Walker,94
user_0523,Kygo,80
user_0523,Taylor Swift,16
user_0523,Justin Bieber,12
user_0523,Adele,25
user_0524,Green Day,60
user_0524,Foo Fighters,70
user_0524,Imagine Dragons,85
user_0524,The Killers,97
user_0524,Coldplay,75
user_0524,Maroon 5,36
user_0524,OneRepublic,108
user_0524,Linkin Park,48
user_0525,Ed Sheeran,48
user_0525,Ariana Grande,114
user_0525,Taylor Swift,100
user_0525,Adele,84
user_0525,Katy Perry,32
user_0525,Dua Lipa,22
user_0525,Justin Bieber,34
user_0525,Pritam,7
user_0525,Shreya Ghoshal,30
user_0525,Sunidhi Chauhan,30
user_0525,Arijit Singh,32
user_0525,Neha Kakkar,12
user_0526,OneRepublic,28
user_0526,Imagine Dragons,39
user_0526,Coldplay,62
user_0526,Linkin Park,111
user_0526,The Killers,37
user_0526,Maroon 5,99
user_0526,J. Cole,35
user_0526,Eminem,18
user_0526,Kendrick Lamar,14
user_0526,Post Malone,23
user_0526,Cardi B,14
user_0527,Martin Garrix,61
user_0527,Marshmello,87
user_0527,Avicii,95
user_0527,Calvin Harris,47
user_0527,David Guetta,20
user_0527,Kygo,27
user_0527,Alan Walker,54
user_0527,Zedd,88
user_0527,Sunidhi Chauhan,30
user_0527,Sonu Nigam,17
user_0527,Badshah,36
user_0528,Avicii,64
user_0528,David Guetta,50
user_0528,Marshmello,114
user_0528,Zedd,86
user_0528,Alan Walker,33
user_0528,Martin Garrix,34
user_0528,Kygo,31
user_0528,Calvin Harris,50
user_0529,Ed Sheeran,70
user_0529,Justin Bieber,68
user_0529,Katy Perry,53
user_0529,Ariana Grande,37
user_0529,Taylor Swift,117
user_0529,Dua Lipa,88
user_0529,Adele,67
user_0529,Bruno Mars,92
user_0529,Linkin Park,14
user_0529,The Killers,30
user_0529,Foo Fighters,22
user_0529,Maroon 5,25
user_0529,Coldplay,28
user_0530,Coldplay,106
user_0530,The Killers,59
user_0530,OneRepublic,117
user_0530,Maroon 5,103
user_0530,Green Day,105
user_0530,Foo Fighters,25
user_0530,Marshmello,30
user_0530,Kygo,15
user_0530,Alan Walker,27
user_0531,Zedd,118
user_0531,Avicii,27
user_0531,Alan Walker,23
user_0531,Calvin Harris,31
user_0531,David Guetta,59
user_0531,Kygo,36
user_0531,Martin Garrix,109
user_0531,Post Malone,38
user_0531,Eminem,9
user_0531,Kendrick Lamar,35
user_0532,Green Day,20
user_0532,Linkin Park,100
user_0532,The Killers,91
user_0532,Imagine Dragons,102
user_0532,OneRepublic,31
user_0532,Coldplay,107
user_0532,Maroon 5,75
user_0532,Calvin Harris,37
user_0532,David Guetta,7
user_0532,Kygo,15
user_0533,Foo Fighters,81
user_0533,OneRepublic,111
user_0533,Coldplay,63
user_0533,Imagine Dragons,69
user_0533,Maroon 5,103
user_0533,Linkin Park,93
user_0533,The Killers,40
user_0533,Green Day,72
user_0534,Ed Sheeran,29
user_0534,Justin Bieber,49
user_0534,Ariana Grande,75
user_0534,Katy Perry,110
user_0534,Taylor Swift,53
user_0534,Dua Lipa,76
user_0534,Bruno Mars,108
user_0534,Adele,56
user_0534,Drake,26
user_0534,Nicki Minaj,5
user_0534,Eminem,16
user_0535,Adele,78
user_0535,Taylor Swift,22
user_0535,Ed Sheeran,112
user_0535,Katy Perry,72
user_0535,Bruno Mars,99
user_0535,Dua Lipa,47
user_0536,Nicki Minaj,38
user_0536,Drake,99
user_0536,Eminem,51
user_0536,Post Malone,39
user_0536,Travis Scott,57
user_0536,J. Cole,80
user_0536,Cardi B,47
user_0536,Imagine Dragons,9
user_0536,Linkin Park,29
user_0536,Green Day,11
user_0536,Coldplay,31
user_0536,Maroon 5,25
user_0537,Ariana Grande,110
user_0537,Ed Sheeran,40
user_0537,Taylor Swift,109
user_0537,Dua Lipa,22
user_0537,Adele,21
user_0537,Bruno Mars,29
user_0537,Katy Perry,75
user_0538,The Killers,28
user_0538,Coldplay,42
user_0538,Linkin Park,103
user_0538,Imagine Dragons,80
user_0538,Maroon 5,102
user_0538,Green Day,66
user_0538,Dua Lipa,22
user_0538,Ed Sheeran,14
user_0538,Justin Bieber,30
user_0538,Adele,25
user_0539,Calvin Harris,70
user_0539,Kygo,99
user_0539,Alan Walker,67
user_0539,Marshmello,26
user_0539,Martin Garrix,63
user_0539,David Guetta,60
user_0539,Avicii,105
user_0539,Zedd,34
user_0539,Dua Lipa,40
user_0539,Adele,17
user_0539,Justin Bieber,10
user_0539,Katy Perry,35
user_0539,Ariana Grande,22
user_0540,Kendrick Lamar,79
user_0540,Post Malone,23
user_0540,Drake,22
user_0540,Nicki Minaj,61
user_0540,Travis Scott,90
user_0540,J. Cole,31
user_0540,Cardi B,70
user_0540,Eminem,101
user_0540,Avicii,24
user_0540,Calvin Harris,6
user_0540,Zedd,40
user_0540,Marshmello,30
user_0540,Kygo,21
user_0541,Imagine Dragons,39
user_0541,Green Day,118
user_0541,Foo Fighters,93
user_0541,The Killers,67
user_0541,Coldplay,24
user_0541,Linkin Park,112
user_0541,Adele,16
user_0541,Ed Sheeran,36
user_0541,Katy Perry,36
user_0542,Ed Sheeran,48
user_0542,Katy Perry,37
user_0542,Dua Lipa,57
user_0542,Justin Bieber,88
user_0542,Adele,62
user_0542,Taylor Swift,22
user_0542,Bruno Mars,46
user_0542,Ariana Grande,36
user_0543,Nicki Minaj,94
user_0543,Post Malone,119
user_0543,Drake,42
user_0543,Cardi B,96
user_0543,J. Cole,32
user_0543,Kendrick Lamar,119
user_0543,Travis Scott,68
user_0543,Eminem,95
user_0543,Imagine Dragons,14
user_0543,Green Day,30
user_0543,Coldplay,22
user_0543,The Killers,12
user_0543,OneRepublic,10
user_0544,OneRepublic,55
user_0544,Coldplay,22
user_0544,Foo Fighters,22
user_0544,Imagine Dragons,98
user_0544,Green Day,105
user_0544,Linkin Park,117
user_0544,Maroon 5,83
user_0544,Kygo,20
user_0544,Martin Garrix,8
user_0544,Calvin Harris,9
user_0545,Katy Perry,53
user_0545,Dua Lipa,20
user_0545,Adele,89
user_0545,Bruno Mars,58
user_0545,Ariana Grande,24
user_0545,Taylor Swift,118
user_0545,Ed Sheeran,103
user_0545,Justin Bieber,111
user_0546,Drake,50
user_0546,Kendrick Lamar,54
user_0546,Eminem,56
user_0546,Travis Scott,42
user_0546,Nicki Minaj,89
user_0546,Cardi B,31
user_0546,Post Malone,99
user_0546,J. Cole,86
user_0546,Shreya Ghoshal,22
user_0546,Badshah,21
user_0546,Arijit Singh,39
user_0546,Sonu Nigam,18
user_0547,Linkin Park,41
user_0547,Coldplay,56
user_0547,OneRepublic,74
user_0547,Maroon 5,40
user_0547,Imagine Dragons,110
user_0547,The Killers,47
user_0547,Green Day,59
user_0547,Pritam,30
user_0547,Sonu Nigam,12
user_0547,Shreya Ghoshal,21
user_0547,Arijit Singh,31
user_0547,Badshah,35
user_0548,Shreya Ghoshal,87
user_0548,Sonu Nigam,106
user_0548,Pritam,38
user_0548,A.R. Rahman,24
user_0548,Sunidhi Chauhan,60
user_0548,Neha Kakkar,51
user_0548,Arijit Singh,119
user_0548,Badshah,113
user_0549,Imagine Dragons,38
user_0549,The Killers,28
user_0549,OneRepublic,114
user_0549,Maroon 5,60
user_0549,Foo Fighters,30
user_0549,Green Day,107
user_0549,Linkin Park,101
user_0549,Coldplay,91
user_0549,Taylor Swift,23
user_0549,Ariana Grande,8
user_0549,Ed Sheeran,15
user_0549,Justin Bieber,33
user_0550,Eminem,54
user_0550,Kendrick Lamar,113
user_0550,J. Cole,84
user_0550,Travis Scott,96
user_0550,Nicki Minaj,42
user_0550,Cardi B,87
user_0550,Post Malone,76
user_0550,Arijit Singh,9
user_0550,A.R. Rahman,8
user_0550,Sunidhi Chauhan,9
user_0550,Shreya Ghoshal,31
user_0550,Badshah,10
user_0551,OneRepublic,108
user_0551,The Killers,80
user_0551,Maroon 5,24
user_0551,Coldplay,83
user_0551,Green Day,64
user_0551,Foo Fighters,24
user_0551,Linkin Park,118
user_0551,David Guetta,5
user_0551,Avicii,25
user_0551,Calvin Harris,28
user_0552,The Killers,20
user_0552,Maroon 5,60
user_0552,Coldplay,50
user_0552,Linkin Park,104
user_0552,Green Day,118
user_0552,OneRepublic,90
user_0552,Dua Lipa,16
user_0552,Justin Bieber,33
user_0552,Ariana Grande,40
user_0552,Ed Sheeran,7
user_0552,Katy Perry,28
user_0553,Arijit Singh,46
user_0553,Neha Kakkar,59
user_0553,Badshah,90
user_0553,Shreya Ghoshal,61
user_0553,A.R. Rahman,102
user_0553,Sonu Nigam,114
user_0553,Sunidhi Chauhan,97
user_0554,Green Day,34
user_0554,Foo Fighters,53
user_0554,Coldplay,33
user_0554,OneRepublic,37
user_0554,Maroon 5,106
user_0554,Imagine Dragons,66
user_0554,The Killers,56
user_0554,Linkin Park,62
user_0554,Neha Kakkar,13
user_0554,Arijit Singh,40
user_0554,Sonu Nigam,5
user_0554,A.R. Rahman,17
user_0554,Pritam,27
user_0555,Pritam,116
user_0555,Shreya Ghoshal,87
user_0555,Arijit Singh,38
user_0555,Badshah,87
user_0555,Sonu Nigam,84
user_0555,Neha Kakkar,86
user_0555,A.R. Rahman,63
user_0555,Sunidhi Chauhan,73
user_0555,Martin Garrix,28
user_0555,Kygo,28
user_0555,David Guetta,17
user_0555,Calvin Harris,30
user_0555,Alan Walker,17
user_0556,Ed Sheeran,73
user_0556,Justin Bieber,63
user_0556,Ariana Grande,118
user_0556,Bruno Mars,26
user_0556,Dua Lipa,25
user_0556,Katy Perry,68
user_0556,Shreya Ghoshal,9
user_0556,Sonu Nigam,13
user_0556,Badshah,20
user_0557,Green Day,111
user_0557,Imagine Dragons,48
user_0557,Coldplay,74
user_0557,OneRepublic,96
user_0557,The Killers,47
user_0557,Maroon 5,72
user_0557,Foo Fighters,75
user_0557,Linkin Park,37
user_0557,Adele,24
user_0557,Justin Bieber,29
user_0557,Dua Lipa,23
user_0557,Bruno Mars,14
user_0557,Katy Perry,13
user_0558,Foo Fighters,40
user_0558,Maroon 5,23
user_0558,Linkin Park,38
user_0558,Green Day,98
user_0558,Imagine Dragons,79
user_0558,Coldplay,58
user_0558,OneRepublic,118
user_0559,Linkin Park,82
user_0559,Maroon 5,113
user_0559,Coldplay,76
user_0559,Green Day,79
user_0559,Foo Fighters,42
user_0559,Imagine Dragons,78
user_0559,Martin Garrix,15
user_0559,Marshmello,40
user_0559,Zedd,30
user_0560,Neha Kakkar,95
user_0560,Pritam,118
user_0560,Shreya Ghoshal,45
user_0560,Arijit Singh,118
user_0560,Badshah,84
user_0560,Sunidhi Chauhan,28
user_0560,A.R. Rahman,71
user_0560,Sonu Nigam,33
user_0561,Drake,81
user_0561,Post Malone,30
user_0561,Travis Scott,97
user_0561,Cardi B,118
user_0561,Kendrick Lamar,61
user_0561,Eminem,41
user_0561,Nicki Minaj,64
user_0561,Calvin Harris,21
user_0561,Alan Walker,25
user_0561,Zedd,29
user_0561,Kygo,11
user_0562,Neha Kakkar,103
user_0562,Sunidhi Chauhan,109
user_0562,Shreya Ghoshal,61
user_0562,Pritam,56
user_0562,Badshah,51
user_0562,Sonu Nigam,50
user_0562,Arijit Singh,112
user_0562,A.R. Rahman,33
user_0563,Cardi B,102
user_0563,Eminem,30
user_0563,Kendrick Lamar,46
user_0563,J. Cole,59
user_0563,Travis Scott,74
user_0563,Drake,20
user_0563,Nicki Minaj,84
user_0564,The Killers,119
user_0564,OneRepublic,108
user_0564,Green Day,116
user_0564,Coldplay,48
user_0564,Imagine Dragons,64
user_0564,Foo Fighters,69
user_0564,Maroon 5,72
user_0564,Ariana Grande,23
user_0564,Ed Sheeran,23
user_0564,Adele,10
user_0565,Kendrick Lamar,37
user_0565,Post Malone,72
user_0565,Nicki Minaj,68
user_0565,Cardi B,88
user_0565,Travis Scott,83
user_0565,J. Cole,88
user_0565,Eminem,41
user_0565,Drake,34
user_0565,Pritam,34
user_0565,Badshah,16
user_0565,Sonu Nigam,7
user_0565,Neha Kakkar,5
user_0566,Alan Walker,35
user_0566,Martin Garrix,88
user_0566,Avicii,65
user_0566,Calvin Harris,32
user_0566,Zedd,81
user_0566,Marshmello,27
user_0566,Kygo,43
user_0566,Nicki Minaj,35
user_0566,Travis Scott,5
user_0566,Cardi B,16
user_0567,Justin Bieber,69
user_0567,Bruno Mars,41
user_0567,Taylor Swift,68
user_0567,Dua Lipa,43
user_0567,Ariana Grande,38
user_0567,Adele,101
user_0567,Ed Sheeran,54
user_0567,Shreya Ghoshal,19
user_0567,Neha Kakkar,34
user_0567,Sunidhi Chauhan,11
user_0567,Arijit Singh,25
user_0568,Drake,63
user_0568,Cardi B,43
user_0568,Post Malone,49
user_0568,Kendrick Lamar,25
user_0568,Eminem,35
user_0568,J. Cole,64
user_0568,Nicki Minaj,34
user_0568,Katy Perry,31
user_0568,Justin Bieber,31
user_0568,Bruno Mars,19
user_0569,Cardi B,99
user_0569,J. Cole,95
user_0569,Travis Scott,117
user_0569,Nicki Minaj,89
user_0569,Post Malone,43
user_0569,Drake,93
user_0569,Kendrick Lamar,52
user_0569,Eminem,53
user_0569,Avicii,11
user_0569,Zedd,10
user_0569,David Guetta,36
user_0569,Calvin Harris,37
user_0569,Kygo,40
user_0570,Bruno Mars,100
user_0570,Katy Perry,50
user_0570,Ariana Grande,36
user_0570,Justin Bieber,70
user_0570,Dua Lipa,88
user_0570,Taylor Swift,22
user_0570,Adele,106
user_0570,Ed Sheeran,64
user_0570,J. Cole,17
user_0570,Eminem,32
user_0570,Cardi B,26
user_0570,Post Malone,14
user_0571,Pritam,42
user_0571,Arijit Singh,117
user_0571,Shreya Ghoshal,70
user_0571,Neha Kakkar,113
user_0571,Sonu Nigam,76
user_0571,Sunidhi Chauhan,73
user_0571,A.R. Rahman,27
user_0571,Badshah,60
user_0571,Adele,25
user_0571,Bruno Mars,14
user_0571,Ariana Grande,6
user_0571,Ed Sheeran,38
user_0572,Drake,65
user_0572,Cardi B,25
user_0572,Travis Scott,38
user_0572,Post Malone,62
user_0572,Eminem,94
user_0572,Kendrick Lamar,88
user_0572,J. Cole,25
user_0572,Nicki Minaj,111
user_0572,A.R. Rahman,26
user_0572,Arijit Singh,9
user_0572,Badshah,12
